wavelength,reflectance,diffuse_transmittance
1323,0.41872,0.51784
1324,0.41814,0.51747
1325,0.41753,0.5171
1326,0.41692,0.51664
1327,0.41628,0.51611
1328,0.41562,0.51551
1329,0.41496,0.515
1330,0.41428,0.51457
1331,0.4136,0.51414
1332,0.41292,0.51372
1333,0.41223,0.51323
1334,0.41152,0.5127
1335,0.41081,0.51204
1336,0.4101,0.51143
1337,0.40939,0.51087
1338,0.40867,0.5104
1339,0.40796,0.50993
1340,0.40724,0.50945
1341,0.40653,0.509
1342,0.40582,0.50847
1343,0.40512,0.50801
1344,0.40442,0.50744
1345,0.40372,0.50684
1346,0.403,0.50624
1347,0.4023,0.50566
1348,0.40161,0.50518
1349,0.40091,0.50474
1350,0.40023,0.50424
1351,0.39956,0.50379
1352,0.39888,0.5033
1353,0.3982,0.50285
1354,0.39751,0.50235
1355,0.39682,0.5018
1356,0.39612,0.50107
1357,0.3954,0.50037
1358,0.39467,0.49966
1359,0.39394,0.49907
1360,0.39317,0.4986
1361,0.39241,0.49817
1362,0.39157,0.49782
1363,0.39072,0.49742
1364,0.3898,0.49709
1365,0.38884,0.49664
1366,0.3878,0.49591
1367,0.38672,0.49516
1368,0.38555,0.49411
1369,0.38433,0.49301
1370,0.38297,0.49187
1371,0.38153,0.49055
1372,0.37996,0.4891
1373,0.37831,0.48774
1374,0.37647,0.486
1375,0.37451,0.48411
1376,0.37239,0.48222
1377,0.3701,0.4799
1378,0.36764,0.47737
1379,0.36497,0.47463
1380,0.36214,0.47202
1381,0.35911,0.46903
1382,0.35588,0.46599
1383,0.35245,0.46279
1384,0.34882,0.4597
1385,0.34503,0.45606
1386,0.34104,0.45232
1387,0.33689,0.4483
1388,0.33256,0.44391
1389,0.32814,0.43984
1390,0.32355,0.43512
1391,0.3189,0.43043
1392,0.3141,0.42558
1393,0.30932,0.42072
1394,0.30442,0.41561
1395,0.29957,0.41086
1396,0.29468,0.40598
1397,0.2899,0.40106
1398,0.28512,0.39635
1399,0.28046,0.39178
1400,0.27587,0.38731
1401,0.27145,0.38295
1402,0.26712,0.37856
1403,0.26295,0.37436
1404,0.25894,0.37029
1405,0.25513,0.36653
1406,0.25147,0.36279
1407,0.24799,0.35925
1408,0.24472,0.35588
1409,0.24164,0.35275
1410,0.23875,0.34981
1411,0.23602,0.34701
1412,0.23347,0.34429
1413,0.23113,0.34179
1414,0.22893,0.33947
1415,0.22689,0.3373
1416,0.22499,0.33532
1417,0.22326,0.33352
1418,0.22165,0.33181
1419,0.22018,0.33017
1420,0.21881,0.32875
1421,0.21758,0.32745
1422,0.21643,0.32626
1423,0.2154,0.32514
1424,0.21444,0.32413
1425,0.21358,0.32317
1426,0.21279,0.32242
1427,0.21209,0.32173
1428,0.21145,0.32115
1429,0.21089,0.32057
1430,0.21039,0.32006
1431,0.20994,0.31955
1432,0.20955,0.31914
1433,0.20923,0.31889
1434,0.20895,0.31872
1435,0.20872,0.31856
1436,0.20854,0.31837
1437,0.2084,0.31825
1438,0.2083,0.31821
1439,0.20824,0.31811
1440,0.20821,0.31804
1441,0.20823,0.31805
1442,0.20826,0.31816
1443,0.20832,0.3184
1444,0.2084,0.31874
1445,0.20849,0.31908
1446,0.20861,0.31936
1447,0.20876,0.31959
1448,0.20892,0.31978
1449,0.2091,0.32001
1450,0.20929,0.3202
1451,0.2095,0.32032
1452,0.20973,0.32055
1453,0.20998,0.32096
1454,0.21026,0.32149
1455,0.21057,0.32201
1456,0.21091,0.32254
1457,0.21129,0.32308
1458,0.21169,0.32367
1459,0.21214,0.3243
1460,0.21263,0.32491
1461,0.21319,0.32551
1462,0.2138,0.32615
1463,0.21446,0.32693
1464,0.21518,0.32793
1465,0.21595,0.32895
1466,0.21677,0.33003
1467,0.21765,0.33119
1468,0.21859,0.33235
1469,0.21957,0.33355
1470,0.22061,0.33493
1471,0.22167,0.33628
1472,0.22278,0.33769
1473,0.22393,0.33916
1474,0.22512,0.34053
1475,0.22632,0.34211
1476,0.22755,0.34352
